宋家泰读《资治通鉴》	directory	directory	directory	directory	directory	directory
宋家泰读《资治通鉴》/042宋家泰：宇宙大将军.txt	md5	0a1dca5903699c4820a18b21e3873b8f	sha1	1ca729f93de463d92b0445b80f3d53cf86245637	sha256	63307b87b9e17f4edc20b2c2e3e8c5ee573f5ee8c983c748d76ef7f171f88639

宋家泰读《资治通鉴》/072宋家泰：榜样的结局.pdf	md5	ffb6d16d218e65170107ce019e0825ba	sha1	af92bd1e852abaca344691b8282b2d0f9ab0308c	sha256	f4fbe021d268cfbbd07e42acd3d744755a866d7118c6464496d6e9965cf94acd

宋家泰读《资治通鉴》/074宋家泰：文争or武斗.txt	md5	3eeaf0d7b79444c14aa143e8bc8c59cd	sha1	f6447a1d6c5981ab51a63f957f39cdc055f0a65c	sha256	47643684719e3eacc4ed01a1dcf1bb25adc4104edf373eacdd86f62fe405a93b

宋家泰读《资治通鉴》/016宋家泰：曹操的秘密.txt	md5	366e024e0546dae90680c6f25ad18c33	sha1	52a04140213532dd55eb66bb4ba8b5bdaef8a864	sha256	4465f9aed2c0c36a1c63a24c3282e8abd3a809fded8c426672891d59962ed723

宋家泰读《资治通鉴》/162宋家泰：没满足领导.pdf	md5	4f01b50ef7d9544163fa98748f79f2b7	sha1	09bcffc3aa922964f3ab14f743fcfc09c238f774	sha256	fda0d910e299b0c121bd620cef3dd685e5d20ecc74264103cff3262f66df8883

宋家泰读《资治通鉴》/042宋家泰：宇宙大将军.pdf	md5	3d3a5c7cb5d1eab2f46cbd1916c419d3	sha1	f6fdd0e1e0d5adeae8a1e9a6558f718c79e786f8	sha256	5bf05da317214ec9c4cc6e1b6d9f60a951f300cdcfa0ebcfcd06f42565a2ca73

宋家泰读《资治通鉴》/170宋家泰：危险的一跃.pdf	md5	822a2309b48b8a95e08f865a612c6721	sha1	fa20df5d5bb073b4d3cec196676ad61e73ce50a0	sha256	6678818f8b95f9f9ec5248ee62c8655e8a85a288c1d257e7151e4ae4e39d780b

宋家泰读《资治通鉴》/019宋家泰：事情的真相.txt	md5	e2fd00cc9f7d6e8eba077d51c6d64623	sha1	51e27c3b93e8154122395f84d71c113e53cdfb41	sha256	c8247d8bcb6315a2e56ec504308bcf24c8dacc5dc4614fd377c2cd90e8071a1d

宋家泰读《资治通鉴》/069宋家泰：你忠于什么？.txt	md5	cbe39a538c4edfd90485127426ce6f12	sha1	e9338a0bca3c9047668d00e1ffad1b5042c777d2	sha256	6ac453de8cbfd5ee916955fd9b7171b297bbc2ae8b84ff9a4dad623a58590c36

宋家泰读《资治通鉴》/044宋家泰：为啥不吃鱼.pdf	md5	11c07a78ae2c6c653465ed69179e1b66	sha1	fd66fdfc92648c67f7df1af50282bdd88fe15675	sha256	79bceaddaec3465a9fa37f060b390b117945d0c90c81e9741cf0eef7867e7062

宋家泰读《资治通鉴》/011：渔阳凶杀案.txt	md5	e670db2405c1f8e752d3b2e8dd918c96	sha1	c9c5438796fda25d84d3b79f7cdaa0d0f7065f41	sha256	85a0f4f7dfdac858a78a6b562420a76382ef22e3103cdbfa36b823fcb68e4c2b

宋家泰读《资治通鉴》/188宋家泰：赢家怎么说（1_10）.pdf	md5	f81fd4bcbd16098988163bbab278f0d6	sha1	24b9c80170d8fbb3f59bfe10450c26a283c21edf	sha256	834b79e9a2d6e363ac8bd68a136a04190e51657805690388c2474e28d7d47c99

宋家泰读《资治通鉴》/063宋家泰：高层的风险.txt	md5	de3c8507e074e8aee7851bfd9f518abd	sha1	7b893dffd65f673a659c37ac2314317bef0a65e1	sha256	0fff3a34f6391865190de83e50f5b1d6ac066fa34f28b84ced71e3a34dd2df16

宋家泰读《资治通鉴》/121宋家泰：将熊熊一窝.txt	md5	ea0d45c1ad50516234e4243aa7536716	sha1	bf5f6bc8feef0829f63aa33e8bd967adcec719c8	sha256	2f2808867ca6b2796097f402d4d65d8e1943ce1e7cf69484e8ad1fc816141d4a

宋家泰读《资治通鉴》/148宋家泰：请神仙帮你.pdf	md5	7a66d3776131106091f5549b986332c5	sha1	d53f904251b8161390e7db12f3c03cf5d62d4a8e	sha256	0c37e79557964f52800da3d71e8140852444d6827de379b3363b320480d1d427

宋家泰读《资治通鉴》/022-2宋家泰：姑苏慕容到底是什么来头？.txt	md5	ad58c81b5b545bafddcda8a049ed6f87	sha1	975394dead868896cac4d85db5bbf974487af152	sha256	25f9befc1f2e6fbbab377e7416073f61f52fb137983a43d5b8db8aea036beff1

宋家泰读《资治通鉴》/136宋家泰：纤夫与鞭子.txt	md5	ca7d646007fd528878350e81d6f89485	sha1	c8656cb73c2a1fe6fcf44a78498cce0eecf0b989	sha256	5f737372e8162a2fae5041375d4b58197aca5e9a1fe201ea281ead636ceb5dc6

宋家泰读《资治通鉴》/004：17岁的冬季.txt	md5	533705832b084ad53c11e7b48b2a7b29	sha1	59149ad757f4cb9dcf3569d35e05dd72eade50c8	sha256	b7051208ab98aecf7b56af0623de90a04869e6540dbd16f6075bad8802125b42

宋家泰读《资治通鉴》/018宋家泰：牛逼的要死.pdf	md5	2d76d6d5f513f92533ba5f2779b5a267	sha1	a907a2417973ae13f34a0a62966a8e0c53d15aec	sha256	0d0e48011aa399730d15c5f7da7fca79a365adb374708a1cbc884374e7074f04

宋家泰读《资治通鉴》/071宋家泰：大恶棍之死.pdf	md5	9ae530f1f4bbe080bb189c8cfe99d102	sha1	f0c64cf81a5271fb22d9b318c58e6e88824402e3	sha256	677cb8f6c6c80c54b8c6da8ad5fb2d55bc35933eb49a1ac80b578f6e504a148d

宋家泰读《资治通鉴》/003：叛徒的下场.txt	md5	7f08ea010c9ee046f9e14d3a90c7050b	sha1	324c55b30148e423734005288554b0978ddeb5e0	sha256	d19b0278b85c0d02e99afd247f773bf9800fda8220270198d88b57862df16bbd

宋家泰读《资治通鉴》/004：17岁的冬季.pdf	md5	a3f680aeb98be7c91adf710840adbb8a	sha1	cd1d152fc66e66009cfadbcd2e885f54780473cc	sha256	5c36cd9172a9b66b8755f26440eef739a27a824ceabd17beba2941d0283aa8de

宋家泰读《资治通鉴》/140宋家泰：人不可使穷.txt	md5	771e3bcdc8c8173fdfbfbbd55a5a4c8f	sha1	bd5f47c5353ef09ec410dd0b380970f0c868f98b	sha256	e91268175b70e4f6c1676e579c108beee4deb10cb047401d8545639229194aff

宋家泰读《资治通鉴》/017宋家泰：战略有啥用？.txt	md5	19dd59d8fc5484f5155927db8ddae744	sha1	97c130d82b087a271b2cd585d1cc0ad54f914923	sha256	df02631bcad446246107011ff4fddf156710bba94a99c3610ed0b45a64d65866

宋家泰读《资治通鉴》/084宋家泰：酷吏为何死.pdf	md5	aa55f252d14520250f5fe79ce1b69ae3	sha1	046f74abfe7c418e2eccbb3d7871a68c1669c09d	sha256	390ffced354a8f4d88fa4c251691c1fe15018f14b831b45086deea44a2f7678f

宋家泰读《资治通鉴》/177宋家泰：敬酒与罚酒.txt	md5	9872c9ffd9a2cd52c36ee5fd257f194c	sha1	4378de4d82ca91ca90656b1dacfe4197f0be8731	sha256	5a14715b7b1a726cb1c4a03ac80d8f3627c5a4e3813a417a11d89b7c9257ac17

宋家泰读《资治通鉴》/073宋家泰：领导的权术.pdf	md5	4eb2f29ad45fc084e022b60c96ca7655	sha1	1247ffac19e5314bb941385f1a95eba1bc6c462c	sha256	d631013445011692935c2a891097090ccba107eba825f22fe6f4378938188ec2

宋家泰读《资治通鉴》/072宋家泰：榜样的结局.txt	md5	e38e14b412be724c50ae0b9834b6985b	sha1	51ce6076ac9f842ce0d5e141f9138a376ec7190d	sha256	46408be4351fb38b467f6d4c42f5568b6878ab2223b68f4f81ecba7d08643c6e

宋家泰读《资治通鉴》/184宋家泰：何时该坚持.txt	md5	5467e02a79e158be4fdd31b3859f400b	sha1	e537a920aad5465cdaf1ab695fa90a90eee57eb8	sha256	e146a92d3ec0cc10ec35425952016235636c167cfbf2df54369d094ec69f0ea8

宋家泰读《资治通鉴》/077宋家泰：混乱是阶梯.pdf	md5	4a13033a0e789f25c620e964278bcdcb	sha1	cc6fc593ab9ab1ee488ccf9d5865b23d89f2fb31	sha256	94bb3cdfe22b69bc545a50dd94b8541ef05a606cc466ef28d7a1e75f6cac9304

宋家泰读《资治通鉴》/037宋家泰：他们在说谎.txt	md5	e1bad9f7bc49491cd038d352096d0026	sha1	35728561238585bd39e3c67e0a34cf0b6d733735	sha256	528cfcc54fec65f3ea257bcfc96d6076daf261b8afd23030979738e71ae26502

宋家泰读《资治通鉴》/157宋家泰：你有反骨仔.pdf	md5	fc44d4c212f37b0bae630a5c2a73eb17	sha1	8cce412723695381d17a48c0f83189582ed5e8e5	sha256	216c247a44a3ffe774e9d9a8e481509f22297040f0d524d7d3392be239920241

宋家泰读《资治通鉴》/032宋家泰：杀个皇帝玩.pdf	md5	ccf83eb213c752677d306173e00732fe	sha1	688e98596c105f613401d587858c54bdd824ccb4	sha256	3770ea888579fbc5e4c3fa2d7441b6e82b93bb43218245f38fa9705f4b350184

宋家泰读《资治通鉴》/107宋家泰：权斗的真相.txt	md5	54dc3232ed8f391f35b7a43009570426	sha1	2a5d4427c2a72f63be55ba78f4ae3589463a3cf4	sha256	ff8f521c18e4d4ed6d5f4f170ac3d01e67ea6310cd881914267f8b2c00f80eb7

宋家泰读《资治通鉴》/053宋家泰：宫斗剧真相？.txt	md5	2391a851ac99fcc4e1a3445a04fd99e7	sha1	5107ff10464450b176b41fb72db58044e94814b9	sha256	6dafd3603502af47fd56538135a789f42ac574463a54046224361e171162fde2

宋家泰读《资治通鉴》/182宋家泰：领导人德行.txt	md5	26f94f4bf08df35b235a68585ab80efb	sha1	4248505b397483094d3bd9fd43d98cb223b14e5a	sha256	cd821566e3e91fe2f4a0b2dd59f0cf6763ebba96cd699819c756709e5fcd86b0

宋家泰读《资治通鉴》/050宋家泰：谁知胜负事.txt	md5	20497d8924cf1b03d16ebf035a56c859	sha1	713e4b7449ba2b0bac07221ac9a9d65e338685fe	sha256	e98affe2ee60204753c4e960dfb92cf0f93b558ab19064d5056795ee2af450d0

宋家泰读《资治通鉴》/090宋家泰：把儿当猪养.txt	md5	7fce86097a4ffd0d7a11ac2d7a6139a3	sha1	dc9b8aa920c9517f48e09e153282d024a899db26	sha256	7c6e152faf6a5c0e18c326097cfedbd756d811de5988283b849c03730a7bd7f1

宋家泰读《资治通鉴》/017宋家泰：战略有啥用？.pdf	md5	72471e69c691f1465995be8d3433dbb9	sha1	2ca27c6b3f29f6ae8e4a5540544e795bed3f3ed8	sha256	3ec9899d41cda30b517b2e23d41cfd27afb5a268cdca53cc57c4232e35b0e248

宋家泰读《资治通鉴》/102宋家泰：马嵬驿之杀.txt	md5	05a9230043abb856d264b806f1503d6b	sha1	dd477fbe312ffbf825d8faa12a6a8ee09efd2e04	sha256	65c46f2cfd3a4237d7eafbfc2eaf15c01c67ea6be8c83ccd59f7c40ef573faf7

宋家泰读《资治通鉴》/021宋家泰：他们傻不傻？.txt	md5	78b92474631db49fd1db9da0e2e36d1b	sha1	4c128115ffbe006c76b5cb1b2f2e5f0c17cda2d2	sha256	95eb6fb93229468cafbe71e9225b247ce22d2a94c39a25f431d9d8294072fa5b

宋家泰读《资治通鉴》/120宋家泰：人间已是巅.pdf	md5	f397b81777912cd98fd86e6e12c127d9	sha1	995389f3cfd05f8b3c2193b4037c209b83fe6f95	sha256	c2bf5ae2293bec604574ef6d8253abd27322c4ad8caf69373e3fb630b4f002a4

宋家泰读《资治通鉴》/179宋家泰：国运大颠覆.txt	md5	d8663d41b3fde7a1b4ea16b8ef0a49db	sha1	6ddf3afde7489f0dff6f56a993d80bc6acf1dfa2	sha256	be3f3782117d7842012a737d9461414d7ad9cabdcf9bd51d5702ef2bb6afe8db

宋家泰读《资治通鉴》/030宋家泰：气吞万里如.txt	md5	f3d287c357b88a5899f11a84e1822a15	sha1	47c6ef5cb2b1ebab31a02833e764e4583482336c	sha256	50193e836f084acc77e9cadea73c34a0a2d1dd9872714f0e8e2574fae70c5bc4

宋家泰读《资治通鉴》/065宋家泰：怎么讲故事.pdf	md5	32bee99d32d788478ffa42efd0287152	sha1	6a87d54d1d3812fbc6cfa8a5246db743ce12901f	sha256	5ef3ef91b80389b17022ec38fa58bbafe4d7a422b938b227a22ffb29bab997d0

宋家泰读《资治通鉴》/132宋家泰：暗箭与明枪.txt	md5	77c3ce16d612c72e8724b18ac9c46050	sha1	1f53b241764383f8ddbbcb569ee8892b9913d029	sha256	786ebce6e50aeaca9481bfe6c30346700cf3e9ae1a26f5b60ac18990e4f52375

宋家泰读《资治通鉴》/099宋家泰：大乱的开始.txt	md5	3371a030707cd75465e3a01a8c26a872	sha1	69fe7c04b561e658e492b78d480398ca64eae316	sha256	c9f56e888b9e1bbbdc4e9410c3feb442c6367c5f780debf3227d845c323ab846

宋家泰读《资治通鉴》/013宋家泰：代有猛人出.txt	md5	c96f1c10486157c43db53c8787764ce1	sha1	1500c6c948b96c01508e566ea7030342d0fa3d84	sha256	91f81948be9dc5c16cde03db040b5bedd5ac5df59c69edc6689547caf6e5d743

宋家泰读《资治通鉴》/089宋家泰：肚里不撑船.pdf	md5	9820971e15a70dddc55994e1794f86e0	sha1	6477d9359d51da0f63e2d378c386cf2cdad60994	sha256	2e0e6206df3778c700742be9424d81a4a2cc6c1ae69d526a4e3218cd6f4391af

宋家泰读《资治通鉴》/141宋家泰：为什么灭佛.txt	md5	3758f1c5bf40e5def3eaf0faa3a4935a	sha1	b0c4ff4fe4fa10a261be260906e75e0debe61438	sha256	e39369c66df469e19a8e4e694b74ca1b423b91f03ee37b7f3916775a774f2df1

宋家泰读《资治通鉴》/135宋家泰：大局再崩裂.txt	md5	9cd7432ebdcfe537731c7001ea09eff2	sha1	1f4b82b263200ddd399aa80c0b6d0151c015f4cb	sha256	6aa40d6bc7e1cbff55a6136ee1f7560e9dfb35dc37e9fabf3aeea7b04a78ac8f

宋家泰读《资治通鉴》/182宋家泰：领导人德行.pdf	md5	3e41263309b08e100d6e160af3a4ebaa	sha1	77810eb19b5e900e0bd019c7528ffe23b14a57fb	sha256	7401aabd8e45f73ba34365abd1964f81f1a4ef35869f69ce15e7dd1b1ba8f068

宋家泰读《资治通鉴》/147宋家泰：黄金甲洗城.pdf	md5	9b854948e52da585e00fb784f4579189	sha1	f9793589fa5476c6467116708cc2cc79c91c8ff6	sha256	d70676370e9cfd2edde315ce0b4722b9c710e83f169c3c628f8dcfcbf36e18aa

宋家泰读《资治通鉴》/177宋家泰：敬酒与罚酒.pdf	md5	394958939c1e9cf55180b6491f0ac4b7	sha1	48f5173a2a4df78da3c56e27217cf3434d579f99	sha256	16ea0d0eb5b711e721a27dc551fe83aaa07f232d508bd2def1dc2f67efdf1af7

宋家泰读《资治通鉴》/144宋家泰：内部分裂亡.txt	md5	2a05fe62c2f8b1962ec1bc2152754cb9	sha1	86708515b211f24044e6f70a535b41ce3390fad8	sha256	99e9a5f80c7b68dede9496fd6dd6276f437f493b47a87db036df9439d5010455

宋家泰读《资治通鉴》/106宋家泰：没李白这人.txt	md5	b7ccf5f168abdba4487c6a4e0c2046c8	sha1	a176b4e559facb02dec8c8e8b88d25c0715a18c3	sha256	063874379e0cd341eea92edb5e93955e368d19544b3be530b4d2bf59aea0882e

宋家泰读《资治通鉴》/041宋家泰：坏人是谁呢？.txt	md5	831e45380e5c83af0f4dea6a5961cd90	sha1	3e71ac3f9ff8fbce959d81e2ff3c46c7fc121b42	sha256	8c542e2bd4d6c19dc2333ef9765a62a7b567cb804fbb44abb84ca47ac496f342

宋家泰读《资治通鉴》/126宋家泰：试手补天裂.pdf	md5	2495f2bba60d096f166ceb19cdd440e3	sha1	204aadb9f8d2b31a8fb291bd7800feac0321d84b	sha256	72442251b2f413cbfcf8c6e6fc646cf9f5609e1a32fa80f766423d13b7db25d5

宋家泰读《资治通鉴》/082宋家泰：世界第一楼.pdf	md5	f330c1da5a72b1b9cf3a2db80ed9d1ff	sha1	5850cfd90c29fc5ee6c17c6cc91f78676440e7f7	sha256	2102f3810e3423f550497b3992905ccbb8c3baf2f60baedb7a4a0b237d8bd692

宋家泰读《资治通鉴》/021宋家泰：他们傻不傻？.pdf	md5	5cd0cf1e4a68ecfd75bbf30b9cc561d3	sha1	9f468632a9116f4196b87dca7c3f20b22d5d99c4	sha256	fbbcc135c72aab1c06eb5258466ec720701d7ad1e6f2546f049e0241f6841b28

宋家泰读《资治通鉴》/148宋家泰：请神仙帮你.txt	md5	9caf4eba503bb7261a6ebff69b66f8fa	sha1	4142b5cbe25e6de6c3a6163ac1bd56afc18e53c9	sha256	9128cea476f4694693ce2f11eac61873bfbcfc32720e1846060e22a101375174

宋家泰读《资治通鉴》/014宋家泰：到底投奔谁？.txt	md5	6fb186db715650ce6fdae59e49b667c8	sha1	5b9eb865278ac7fb06f5e4927d78b4cfa03002e4	sha256	a9bf8d5bf69b8af299cd4419293c46d08acd0db96f1e95bab3375fd79f910bc9

宋家泰读《资治通鉴》/119宋家泰：变着法要钱.txt	md5	773f7754ef5b32b55337beb11dca160d	sha1	937c39d6e10a1ff516d195272170788fdda25bf5	sha256	6044590f8f91678053031a93572cc6ef2fa73d6747e52e240b0c37248b4364de

宋家泰读《资治通鉴》/191宋家泰：如何讲义气？（4_10）.txt	md5	87219e8a05c708971fc9a2ee789cbe7c	sha1	4e19a71c5c9ddcf7b9448fe71feeb73f3db432a7	sha256	218488092b5a5c96b1cbee11d425e4d5fdbc386a7efe830efc4a5c98f228b9f4

宋家泰读《资治通鉴》/009：最丧大英雄.pdf	md5	2e5e314e9ba6fba7ac0c3f9b9dbaf959	sha1	47db6572d948f4534c00699f4979b15bb7b4b754	sha256	1c8ce8b539c89f6917f9332bb8a795d1893565e475828782c616ecf9bad643d3

宋家泰读《资治通鉴》/002：自杀的战神.txt	md5	05ed64c61eafff83535045d6cb61da86	sha1	41113b36fa90c1eebf5d2f4f657af6481b9c54b3	sha256	cba7a0f2829cd0a5c16e0d76fcde8c479ebee6bdbba97a707bbb4da751ae16b1

宋家泰读《资治通鉴》/198宋家泰读资治通鉴系列文大纲.pdf	md5	1e0654afac71d12216bdf8e8e591a995	sha1	d33e7ccfa498446802f3a1daa1bd0c964e6d56d4	sha256	21203885e3b2f973d38b98073f27b3bb99bfe053d735f6de4e8d29c386abe833

宋家泰读《资治通鉴》/064宋家泰：再挺5分钟.txt	md5	88b4adacaf9caec4c6bd9e0bd37926b7	sha1	6e0b321ee9a1b9a2da98582f800f7ff59c0a96ff	sha256	54d1769141ec11abf6c37a6904b5526c4d097774244b7e7df9a86b15672228f9

宋家泰读《资治通鉴》/196-2宋家泰：陈桥的真相（9_10）.txt	md5	69f28230ef5ef886be5396872dab0c8a	sha1	964fac7d39f7ce6bca9ba52dc8b1c4644d92bbbb	sha256	cf77447681abfca50fd1b9f0a1594ae4aa39feef5a46ef51e865f68e86cc74cc

宋家泰读《资治通鉴》/043宋家泰：奖金怎么发.txt	md5	22649de7333325f9d383d4863b53dffb	sha1	f1ac38f9c13e084e8ad16396f5886b7f29c96f91	sha256	0e62c34e26803d6ea64f0ecca0bceacebf4bdfe33f05dff642f29ba1c7235184

宋家泰读《资治通鉴》/150宋家泰：领导捣糨糊.txt	md5	3a8e3f9e6bb8ff7673faca78f2cd99db	sha1	f948e03c465ce3d0ac6dd375f91d6a535eb44cfb	sha256	983c1150103d0b193d28b8175a8cb9d11c878beb7e8d9ddd0a8ee918fa585094

宋家泰读《资治通鉴》/098宋家泰：危机的前夜.txt	md5	e995e81b168b1d88ae59e3a20f3a5d03	sha1	3bf601f111b3ccd6f54320c0d6e9163bc6568f28	sha256	98ff25828041800a782a0f293b1cfedc582b51149ab66f90ac8f21640135314c

宋家泰读《资治通鉴》/022-1宋家泰：苔藓的逆袭.txt	md5	fe0fcd428f0b6ff0505eff6eb85eabe8	sha1	07a80c32f0233ace3b48c823bc6a80dfb22afa6d	sha256	2d5cade21122a6e6a66d6177c84dde4f9800fd567709cb2bda5dd0c19ff3d7a6

宋家泰读《资治通鉴》/171宋家泰：死中求活胜.txt	md5	f46db7322fb4d4c0a14e23cdf9a88ceb	sha1	99464102b4acd548fccdb30813b316d0d89a768d	sha256	7f4d86c78c858f844c45b97d6e2a856365936d03ccc67e23ad030b0424a28e97

宋家泰读《资治通鉴》/153宋家泰：最危急之秋.txt	md5	0542d886698e91f3b141e8ced1e2d042	sha1	d304fd772db6d6889a4cd411b3370d79a0061716	sha256	90e24ceb2ac28712512b8efe29da2390696f30fd3af9a5d8f84efac37488b46f

宋家泰读《资治通鉴》/105宋家泰：神童的理想.txt	md5	af5f14229fd0697e4d21f77b62a81871	sha1	ba9d23e025cdadcdf72d86c5c80cdc1110728ed5	sha256	938c2b00a317fbe0e7cca3bfec798b0e4aeecfb175363a6a5447299e00805c7b

宋家泰读《资治通鉴》/141宋家泰：为什么灭佛.pdf	md5	9557ccb7a96b166d6f48e431d3ac1295	sha1	c1475d20dca107f3ad9e842021bdea08d9e2f08a	sha256	f61c5b612ff6f0bd3df626594042ee236c4e9cce10f0d736b42e067ca338d37c

宋家泰读《资治通鉴》/008：换成你咋办？.pdf	md5	d98e62cdcbe5b4735c4b5f11c2cdb588	sha1	e681e4e841940f74fd4a11543e5d04b58360d59e	sha256	5e82414e21375d3f9777c3c7ac523d1ad90fb051f9b208f62e3f9348d58ee081

宋家泰读《资治通鉴》/194宋家泰：大朝变小朝（7_10）.txt	md5	1ba1bac18fe69b6316466421815344ab	sha1	3521af618115f8e951b44ae38a2ad0942a2a3a84	sha256	b9ff920cb7b04c7e70e02e9917010583c491590ff3adbc4a8443fd0fd1bf0dc5

宋家泰读《资治通鉴》/081宋家泰：极品马屁精.txt	md5	bc708fd3a5981b7ddc1d202a2841dd84	sha1	57a185edfa202eefb4927d20ac86d4eaace9c567	sha256	3bc7df042454b5ae1cfb168ae3ce162990d65790e6255fd2d63df0ab31279095

宋家泰读《资治通鉴》/179宋家泰：国运大颠覆.pdf	md5	f678eabe4ae57ae1314c8f54484e04e2	sha1	ede5a2dbbb0e23f0e5e8c8201a14c55e03212318	sha256	4a2ef1f888e5119465121991cf86a2f30f2c4ac0b0d37d3d19e55650e2aa5c2d

宋家泰读《资治通鉴》/114宋家泰：大乱的涨停.txt	md5	627fa641fd9333328edfef2962508efe	sha1	b9c9c2714ea3f21262189ff54e2ca5bdd8fff7f3	sha256	1c9eb78ee3dd0fe0b15cdcccd465e11162a2bace128d98da7dc87fa1e26770ff

宋家泰读《资治通鉴》/079宋家泰：你行你上啊.pdf	md5	234cf4096acb601f607436b1abe57c34	sha1	093d25a1c21f5c6e4a5e2d4e45c9d93afbb11cd7	sha256	cbaffb3c166b334652d9517fc7498c07cb61dea05413df027581a47f4356e021

宋家泰读《资治通鉴》/139宋家泰：看谁熬过谁.pdf	md5	0a6dd0ebd6ee263271d361d20b68fa02	sha1	bf87c3638cedf3708fce007dc0660718ab4fe268	sha256	9d75d8b1c68c6928ba6a90e74f65ac4565d9d7e52ec75c886d9f251916d2c27c

宋家泰读《资治通鉴》/025宋家泰：人潮人海中.txt	md5	77f9b895d972964b0b0176502b020e57	sha1	97482b47e30dc2f2f0ced236280dc47731f4569a	sha256	a7bdaf5fc199d79cacbfe5d1a6b80a1d564c506561427fe0e8871f8017f85b7e

宋家泰读《资治通鉴》/178宋家泰：火中取栗盲.pdf	md5	7570f6ea0b98e8e4fcb31f9154aebe02	sha1	998864d4f86149586ad2bacf66379f8410ae5efb	sha256	9dc1c56a3cb0bae48a8c5e85e0c33085a9353a2e49e3a24951560a88222393a4

宋家泰读《资治通鉴》/125宋家泰：施恩勿图报.pdf	md5	4b7ee7e82ecf230b8150ab956595a576	sha1	5f23610a85e1c8fe598848d25bd32661b557b342	sha256	8ac4533bd1cfde17a06984a3a85b182e7c7db7bff9ffd83e073db1d551854481

宋家泰读《资治通鉴》/169宋家泰：不倒翁倒了.pdf	md5	a438a748c9d9c9552af81b0296639f59	sha1	c12a8134cb8bfacc315162c4851c5f06d7713f85	sha256	4726f40447d0bfaf704f0e9046715d1ddcc5fb0f3414613b303e9e045bdbc557

宋家泰读《资治通鉴》/075宋家泰：戏多反误事.txt	md5	4f0c1b023aad06e30ff997a83619832f	sha1	4901a2553731bda1fda9688a0a69ad246f52d752	sha256	d546bcde8ae001f99bc71d1b8ca6b4db70596388a2c36b5275d876ad3f98036d

宋家泰读《资治通鉴》/082宋家泰：世界第一楼.txt	md5	19f6fd815703eaf3aae1dd6fa7bcf1d0	sha1	70a2f6f16db8ae620b51633c9bed1ea71ae8425c	sha256	9a84f3a1005f06a8c27f14d3c43e6d0b6b45258368a8163457171f97316598d7

宋家泰读《资治通鉴》/077宋家泰：混乱是阶梯.txt	md5	d79e906d701e7842632be3f90004b468	sha1	ca9aeac87df11f67d2bf02ec978ae0ee41d9d0e0	sha256	9b00ba3ded477dd88e94ff883b38bb16613d2803aa735d99f7201b2d5bfcb321

宋家泰读《资治通鉴》/028宋家泰：别瞧不起人.pdf	md5	a07b0ad582c38e57515d9b73832bfca5	sha1	a8d89731f5d8fd12581039918a45345121a72402	sha256	807b6241e979d8a8cafd3e94639ef3c5ea1aae29780477d944ed9758eb140ec4

宋家泰读《资治通鉴》/001：饿死的大王.pdf	md5	99095401f44f8856cea42e679679c237	sha1	4c6d13f2cdda831e9d8bed89f3177c4652b7d096	sha256	5eaede7e3152a154a74a452a09ab0568b1ede202966e8a7c89c2fb82df4e064a

宋家泰读《资治通鉴》/009：最丧大英雄.txt	md5	f77bc2da18b147fdd3da4612a0f532f1	sha1	ae1a02b1280c8ef726929e48cb67753e2cd95ab2	sha256	58b2ab311c761cfbd09a7b8e13a0429ff7db930715c8dad74b7b0bafdbfd2fc7

宋家泰读《资治通鉴》/020宋家泰：高平陵事变.pdf	md5	852f3208dade7acc5daa8e6cf4e47291	sha1	f5c69601262acfcd57dfdc55656a6b75dbc2ef5b	sha256	2adbe8e8a0b50cc56f154a6ed3fd4291a24b209072f04111fff725d3ac9479fe

宋家泰读《资治通鉴》/174宋家泰：忘恩惹大祸.txt	md5	ecd80ab7d00a74bd185547a8ae94e614	sha1	c48e923787163c7826a595b64d37e13b17b69e2f	sha256	27152005d1aeecc28b25ee0dfdab4cfb3dd11655cbfb17098de7544b11dfccc2

宋家泰读《资治通鉴》/098宋家泰：危机的前夜.pdf	md5	50e6ab0b47d925dccb5e38374a506aa5	sha1	8db6146275b2abcd8983b9ca1e7f202c82baecf0	sha256	90de71a6a892d2f63070fc4c949d6e6a163fd01f74ce1859fe6201bf3b64a162

宋家泰读《资治通鉴》/114宋家泰：大乱的涨停.pdf	md5	07a42ae1c647258b5253d6af2023fb8b	sha1	5aa74b0b92aeb0ee307da594e0fd8185e3a962a8	sha256	20a22ae4a3f5ae8dec448128db87e08050196447b10dab6522f303ee9de142b8

宋家泰读《资治通鉴》/050宋家泰：谁知胜负事.pdf	md5	f375d63985e3319ef905a16b55f898d9	sha1	a9f5b7b0b36584ac350ded6a31430d408d042c94	sha256	14537da49fd2d3293807e2509ad0133ec44207f8623187036a9317aacd458f80

宋家泰读《资治通鉴》/167宋家泰：真话何其少.txt	md5	c9605cee4f56ea62c96fce6f7ed1f6c5	sha1	b85c8a8c244e5f8b198e9aff155d3b3cd259eeb7	sha256	9db4955208951ef591458011654e0e8731c294c4f7d82d7328449408e9ba8497

